,age,ageCond,budam,buga1,buga2,buga3,chaksun1,chaksun2,chaksun3,chaksun4,chaksun5,chulNo,diffUnit,g2f,g3f_4c,g4f_3c,g6f_2c,g8f_1c,hrName,hrNo,ilsu,jkName,jkNo,meet,name,ord,ordG1f,ordS1f,owName,owNo,plcOdds,prizeCond,rank,rating,rcDate,rcDay,rcDist,rcName,rcNo,rcTime,rcTimeG1f,rcTimeG2f,rcTimeG3f,rcTimeS1f,rcTime_1c,rcTime_2c,rcTime_3c,rcTime_400,rcTime_4c,sex,trName,trNo,track,weather,wgBudam,wgHr,winOdds
0,3,3세이하,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,5,-,0,1,1,0,0,러브카우걸,0050284,35,김철호,080434,서울,한국,1,1,1,미즈타니 마사테루,214706,1.1,R0~0,국6등급,-,20230513,토요일,1200,일반,1,75.5,13.0,0,37.6,13,0.0,0.0,25.3,0,44.3,암,서범석,070096,양호 (6%),맑음,54.0,437(+9),1.7
1,3,3세이하,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,1,3,0,4,7,0,0,문학이글,0046407,35,신형철,080122,서울,한국,2,2,8,권경자,105222,3.1,R0~0,국6등급,0,20230513,토요일,1200,일반,1,76.0,13.5,0,37.7,14,0.0,0.0,26.0,0,44.6,암,홍대유,070145,양호 (6%),맑음,54.0,455(+1),13.6
2,3,3세이하,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,2,2½,0,5,4,0,0,주얼리패션,0051143,35,김정준,080473,서울,한국,3,4,3,김태성,113008,4.5,R0~0,국6등급,-,20230513,토요일,1200,일반,1,76.4,12.9,0,38.2,13,0.0,0.0,25.7,0,44.7,암,송문길,070179,양호 (6%),맑음,54.0,456(+12),51.6
3,3,3세이하,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,3,1,0,6,5,0,0,킹고태양,0046281,35,유승완,080417,서울,한국,4,6,4,박남성,010496,2.1,R0~0,국6등급,0,20230513,토요일,1200,일반,1,76.6,12.8,0,38.3,13,0.0,0.0,25.8,0,44.9,수,전승규,070182,양호 (6%),맑음,56.0,482(-8),7.7
4,3,3세이하,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,8,¾,0,2,2,0,0,세븐블레이드,0045207,35,송재철,080513,서울,한국,5,3,2,김형란,112270,2.2,R0~0,국6등급,-,20230513,토요일,1200,일반,1,76.7,13.4,0,38.6,13,0.0,0.0,25.4,0,44.5,암,문병기,070225,양호 (6%),맑음,54.0,465(-5),13.3
5,3,3세이하,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,9,2½,0,3,3,0,0,골든플라잉,1412362,35,조상범,080533,서울,한국,6,5,5,표종순,113134,2.1,R0~0,국6등급,0,20230513,토요일,1200,일반,1,77.2,13.7,0,39.0,13,0.0,0.0,25.5,0,44.6,암,구자흥,070157,양호 (6%),맑음,54.0,440(-16),6.8
6,3,3세이하,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,4,2½,0,7,6,0,0,당대스카이,0051481,35,박현우,080499,서울,한국,7,7,6,조성옥,111264,7.9,R0~0,국6등급,0,20230513,토요일,1200,일반,1,77.7,13.6,0,39.2,14,0.0,0.0,26.0,0,45.1,암,박천서,070115,양호 (6%),맑음,54.0,463(+3),122.5
7,3,3세이하,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,7,2½,0,8,8,0,0,그랜드대로,0045625,35,김옥성,080100,서울,한국,8,8,7,김은갑,118003,8.0,R0~0,국6등급,0,20230513,토요일,1200,일반,1,78.1,13.6,0,39.0,14,0.0,0.0,26.6,0,45.5,암,손영표,070150,양호 (6%),맑음,54.0,441(-25),46.7
8,3,3세이하,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,11,1¾,0,11,11,0,0,호명에이스,0051834,35,김태훈,080512,서울,한국,9,9,11,양일추,215356,9.2,R0~0,국6등급,-,20230513,토요일,1200,일반,1,78.4,12.7,0,37.5,15,0.0,0.0,28.2,0,47.4,암,박희철,070114,양호 (6%),맑음,54.0,488(-1),48.1
9,3,3세이하,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,6,11,0,9,9,0,0,피엔에스별,0045430,35,이상규,080609,서울,한국,10,10,9,피엔에스홈즈,118010,31.9,R0~0,국6등급,-,20230513,토요일,1200,일반,1,80.3,14.0,0,40.7,14,0.0,0.0,27.1,0,46.2,수,최영주,070098,양호 (6%),맑음,52.0,427(-2),167.5
10,3,3세이하,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,10,24,0,10,10,0,0,바로챔피언,0045791,35,문성혁,080587,서울,한국,11,11,10,미리내,116057,2.0,R0~0,국6등급,0,20230513,토요일,1200,일반,1,84.4,17.6,0,43.9,15,0.0,0.0,27.4,0,47.1,암,배대선,070091,양호 (6%),맑음,54.0,473(+15),6.7
11,3,연령오픈,별정A,0,0,0,13750000,5500000,3500000,1250000,1000000,6,-,0,1,1,0,0,지르콘,0045877,35,하정훈,080552,서울,한국,1,1,1,한명로,111053,3.2,R0~0,국6등급,0,20230513,토요일,1200,일반,2,75.1,13.6,0,38.5,13,0.0,0.0,24.9,0,42.8,암,토니,070265,양호 (6%),맑음,54.0,468(-1),10.6
12,3,연령오픈,별정A,0,0,0,13750000,5500000,3500000,1250000,1000000,5,4,0,4,2,0,0,정상럭키,0045924,35,김혜선,080456,서울,한국,2,2,3,정동진,010298,1.4,R0~0,국6등급,0,20230513,토요일,1200,일반,2,75.8,13.6,0,38.7,14,0.0,0.0,25.1,0,43.3,암,강환민,070175,양호 (6%),맑음,54.0,500(),2.8
13,3,연령오픈,별정A,0,0,0,13750000,5500000,3500000,1250000,1000000,4,2,0,5,5,0,0,하이본미,0045874,35,함완식,080342,서울,한국,3,5,6,이중연,010067,1.2,R0~0,국6등급,0,20230513,토요일,1200,일반,2,76.2,13.6,0,38.7,14,0.0,0.0,25.6,0,43.7,수,김동균,070170,양호 (6%),맑음,56.0,496(-10),2.6
14,3,연령오픈,별정A,0,0,0,13750000,5500000,3500000,1250000,1000000,10,1,0,8,8,0,0,아름다운사이,0045593,35,김태희,080603,서울,한국,4,7,7,유영준,114017,3.5,R0~0,국6등급,0,20230513,토요일,1200,일반,2,76.3,12.8,0,37.8,14,0.0,0.0,26.1,0,45.0,암,신삼영,070161,양호 (6%),맑음,54.0,473(+2),14.0
15,4,연령오픈,별정A,0,0,0,13750000,5500000,3500000,1250000,1000000,7,목,0,9,9,0,0,베스트플랜,0044803,35,박을운,080339,서울,한국,5,6,9,에스지이건설,121013,2.8,R0~0,국6등급,0,20230513,토요일,1200,일반,2,76.3,12.9,0,37.6,14,0.0,0.0,26.4,0,45.1,암,홍대유,070145,양호 (6%),맑음,54.0,463(-1),13.3
16,3,연령오픈,별정A,0,0,0,13750000,5500000,3500000,1250000,1000000,11,코,0,2,3,0,0,장흥클래스,0046162,35,문정균,080337,서울,한국,6,3,5,임한용,121021,1.6,R0~0,국6등급,0,20230513,토요일,1200,일반,2,76.4,14.0,0,39.5,14,0.0,0.0,25.1,0,43.0,거,최봉주,070152,양호 (6%),맑음,56.0,456(-3),5.7
17,3,연령오픈,별정A,0,0,0,13750000,5500000,3500000,1250000,1000000,2,2,0,3,4,0,0,마이원,0046191,35,임다빈,080602,서울,한국,7,4,2,백국인,105225,2.9,R0~0,국6등급,0,20230513,토요일,1200,일반,2,76.7,14.1,0,39.6,14,0.0,0.0,25.2,0,43.3,거,정호익,070148,양호 (6%),맑음,56.0,479(+4),15.9
18,3,연령오픈,별정A,0,0,0,13750000,5500000,3500000,1250000,1000000,1,1¼,0,10,10,0,0,굿사이먼,0045884,35,이상규,080609,서울,한국,8,9,10,박준배,106148,7.1,R0~0,국6등급,0,20230513,토요일,1200,일반,2,77.0,13.0,0,38.0,15,0.0,0.0,27.2,0,45.3,암,최영주,070098,양호 (6%),맑음,50.0,440(+4),48.7
19,4,연령오픈,별정A,0,0,0,13750000,5500000,3500000,1250000,1000000,3,2,0,6,7,0,0,마이티렘,0044835,35,오수철,080608,서울,한국,9,8,8,조병태,113005,14.7,R0~0,국6등급,0,20230513,토요일,1200,일반,2,77.3,13.8,0,39.2,14,0.0,0.0,26.1,0,44.3,암,서홍수,070160,양호 (6%),맑음,52.0,408(-7),147.4
20,3,연령오픈,별정A,0,0,0,13750000,5500000,3500000,1250000,1000000,8,7,0,7,6,0,0,아치로켓,0045406,35,이동진,080579,서울,한국,10,10,4,송암축산,121019,8.3,R0~0,국6등급,0,20230513,토요일,1200,일반,2,78.6,14.5,0,40.5,14,0.0,0.0,25.7,0,44.4,암,안병기,070146,양호 (6%),맑음,54.0,492(+10),67.7
21,3,연령오픈,별정A,0,0,0,13750000,5500000,3500000,1250000,1000000,9,-,0,0,0,0,0,스마트삭스,0046221,35,이용호,080547,서울,한국,94,0,0,김창식,010352,0.0,R0~0,국6등급,0,20230513,토요일,1200,일반,2,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,암,이신영,070167,양호 (6%),맑음,54.0,445(+2),0.0
22,3,3세이하,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,4,-,0,9,9,0,0,천지스카이,0045936,36,장추열,080476,서울,한국,1,3,9,최임규,113032,1.8,R0~0,국6등급,0,20230513,토요일,1200,일반,3,75.6,13.0,0,37.7,14,0.0,0.0,26.0,0,44.2,수,김동균,070170,양호 (6%),맑음,56.0,492(-14),5.0
23,3,3세이하,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,10,1¼,0,2,2,0,0,큐피드시크,0045410,36,김용근,080405,서울,한국,2,1,1,서순배,104038,2.5,R0~0,국6등급,0,20230513,토요일,1200,일반,3,75.8,13.8,0,39.0,13,0.0,0.0,24.7,0,43.1,암,최용구,070168,양호 (6%),맑음,54.0,439(+2),12.6
24,3,3세이하,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,6,1¼,0,1,1,0,0,쏘아라투투,0046152,36,문정균,080337,서울,한국,3,2,2,현태봉,065034,6.2,R0~0,국6등급,0,20230513,토요일,1200,일반,3,76.0,13.9,0,39.2,13,0.0,0.0,24.7,0,43.1,암,최상식,070085,양호 (6%),맑음,54.0,503(+7),38.2
25,3,3세이하,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,3,2½,0,7,7,0,0,샤프선샤인,0052120,36,김철호,080434,서울,한국,4,7,8,최정임,123006,2.3,R0~0,국6등급,0,20230513,토요일,1200,일반,3,76.4,13.6,0,38.7,14,0.0,0.0,25.5,0,44.0,암,박천서,070115,양호 (6%),맑음,54.0,428(+11),13.6
26,3,3세이하,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,2,1,0,4,4,0,0,퍼플신화,0045289,36,안토니오,080576,서울,한국,5,5,4,퍼플라인,121053,1.1,R0~0,국6등급,0,20230513,토요일,1200,일반,3,76.6,13.8,0,39.4,13,0.0,0.0,25.0,0,43.6,거,박윤규,070117,양호 (6%),맑음,56.0,459(+1),2.2
27,3,3세이하,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,7,1,0,3,6,0,0,금성리비어,0045972,36,문성혁,080587,서울,한국,6,4,6,조창규,065096,1.8,R0~0,국6등급,0,20230513,토요일,1200,일반,3,76.7,14.0,0,39.6,14,0.0,0.0,25.2,0,43.4,암,서인석,070165,양호 (6%),맑음,54.0,468(+6),3.5
28,3,3세이하,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,5,½,0,6,5,0,0,플라잉제스트,0046555,36,임다빈,080602,서울,한국,7,6,5,이선호,010559,2.8,R0~0,국6등급,0,20230513,토요일,1200,일반,3,76.8,14.0,0,39.4,13,0.0,0.0,25.2,0,43.8,수,우창구,070149,양호 (6%),맑음,56.0,520(-7),20.0
29,3,3세이하,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,1,3,0,8,8,0,0,대왕순간이,0045725,36,이용호,080547,서울,한국,8,8,7,금악목장,065118,12.1,R0~0,국6등급,0,20230513,토요일,1200,일반,3,77.3,14.0,0,39.4,14,0.0,0.0,25.8,0,44.2,수,홍대유,070145,양호 (6%),맑음,56.0,527(+1),68.7
30,3,3세이하,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,8,8,0,10,10,0,0,레이싱퀸,0046538,36,송재철,080513,서울,한국,9,10,10,김선식,106017,15.1,R0~0,국6등급,-,20230513,토요일,1200,일반,3,78.8,14.0,0,39.6,14,0.0,0.0,26.8,0,45.5,암,신삼영,070161,양호 (6%),맑음,54.0,501(),80.3
31,3,3세이하,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,9,1¾,0,5,3,0,0,테스타루비,0046618,36,조재로,080550,서울,한국,10,9,3,조현영,122001,10.9,R0~0,국6등급,-,20230513,토요일,1200,일반,3,79.1,15.5,0,42.0,13,0.0,0.0,24.9,0,43.6,암,김동철,070177,양호 (6%),맑음,54.0,454(+3),62.4
32,3,3세이하,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,11,¾,0,11,11,0,0,온더록스,0045958,36,김혜선,080456,서울,한국,11,11,11,박시용,010422,6.4,R0~0,국6등급,0,20230513,토요일,1200,일반,3,79.2,13.2,0,38.1,15,0.0,0.0,28.0,0,47.6,거,서홍수,070160,양호 (6%),맑음,56.0,441(-16),35.5
33,3,3세이하,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,9,-,0,3,3,0,0,광치기,0045607,35,임다빈,080602,서울,한국,1,2,3,우태율,111006,2.6,R0~0,국6등급,0,20230513,토요일,1300,일반,4,82.1,13.0,0,38.1,13,0.0,0.0,31.4,0,50.5,수,신삼영,070161,양호 (6%),맑음,56.0,467(+4),11.7
34,3,3세이하,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,11,1,0,4,5,0,0,플라이데이,0045279,35,장추열,080476,서울,한국,2,4,7,정은섭,105243,1.1,R0~0,국6등급,0,20230513,토요일,1300,일반,4,82.3,12.7,0,38.1,14,0.0,0.0,31.6,0,50.7,수,최용건,070200,양호 (6%),맑음,56.0,462(+3),1.6
35,3,3세이하,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,6,¾,0,1,1,0,0,큐피드챔프,0045870,35,이혁,080486,서울,한국,3,1,1,서순배,104038,2.3,R0~0,국6등급,0,20230513,토요일,1300,일반,4,82.4,13.3,0,38.5,13,0.0,0.0,31.2,0,50.4,암,김동철,070177,양호 (6%),맑음,54.0,484(+13),7.0
36,3,3세이하,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,8,4,0,2,2,0,0,새벽불빛,0046294,35,이용호,080547,서울,한국,4,3,2,정형철,106084,3.1,R0~0,국6등급,0,20230513,토요일,1300,일반,4,83.1,13.6,0,39.1,13,0.0,0.0,31.4,0,50.4,암,송문길,070179,양호 (6%),맑음,54.0,486(+5),25.7
37,3,3세이하,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,4,¾,0,7,7,0,0,새터데이,1400811,35,다비드,080584,서울,한국,5,5,9,(주)자성실업,106168,8.7,R0~0,국6등급,0,20230513,토요일,1300,일반,4,83.3,13.5,0,38.8,14,0.0,0.0,31.9,0,50.9,거,문병기,070225,양호 (6%),맑음,56.0,481(-2),56.6
38,3,3세이하,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,3,4,0,8,9,0,0,페더럴프레스,0045887,35,함완식,080342,서울,한국,6,8,6,박정배,118001,1.6,R0~0,국6등급,0,20230513,토요일,1300,일반,4,84.0,13.6,0,39.2,14,0.0,0.0,32.1,0,51.1,수,김동균,070170,양호 (6%),맑음,56.0,519(+6),5.5
39,3,3세이하,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,1,코,0,5,4,0,0,디바인평화,0045967,35,조재로,080550,서울,한국,7,6,4,김평갑,106112,2.7,R0~0,국6등급,0,20230513,토요일,1300,일반,4,84.0,13.9,0,39.8,14,0.0,0.0,31.6,0,50.8,암,이관호,070181,양호 (6%),맑음,54.0,447(+2),13.1
40,3,3세이하,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,10,¾,0,11,11,0,0,선더프린스,0047376,35,이동진,080579,서울,한국,8,9,11,조건진,110017,6.3,R0~0,국6등급,0,20230513,토요일,1300,일반,4,84.2,13.4,0,39.0,15,0.0,0.0,32.6,0,51.8,거,리카디,070244,양호 (6%),맑음,56.0,467(+4),40.6
41,3,3세이하,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,5,3,0,6,6,0,0,상임대표,0046557,35,문성혁,080587,서울,한국,9,7,8,이시환,104069,7.8,R0~0,국6등급,0,20230513,토요일,1300,일반,4,84.7,14.3,0,40.4,14,0.0,0.0,31.7,0,50.8,암,서인석,070165,양호 (6%),맑음,54.0,478(+3),52.6
42,3,3세이하,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,2,4,0,10,8,0,0,카리즈마,0046118,35,김철호,080434,서울,한국,10,10,5,허영희,104011,7.3,R0~0,국6등급,0,20230513,토요일,1300,일반,4,85.3,14.3,0,40.4,14,0.0,0.0,31.9,0,51.3,수,이준철,070197,양호 (6%),맑음,56.0,450(),42.8
43,3,3세이하,별정A,0,0,0,22000000,8800000,5600000,2000000,1600000,7,19,0,9,10,0,0,베스트레이디,0045365,35,송재철,080513,서울,한국,11,11,10,베스트샤인조합,111067,5.0,R0~0,국6등급,0,20230513,토요일,1300,일반,4,88.7,16.8,0,43.8,14,0.0,0.0,32.2,0,51.2,암,구자흥,070157,양호 (6%),맑음,54.0,475(+3),49.9
44,3,연령오픈,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,7,-,0,1,1,0,0,해운대갈매기,0045239,35,빅투아르,080582,서울,한국,1,1,2,배은정,214708,1.3,R1~35,국5등급,32,20230513,토요일,1400,일반,5,87.6,13.4,0,38.3,13,0.0,0.0,36.7,0,55.6,암,리카디,070244,양호 (6%),맑음,53.5,512(-3),2.0
45,4,연령오픈,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,11,1,0,3,2,0,0,뉴청파,0044591,35,함완식,080342,서울,한국,2,2,6,김창국,114019,3.2,R1~35,국5등급,35,20230513,토요일,1400,일반,5,87.8,13.3,0,38.3,13,0.0,0.0,36.7,0,55.7,수,최영주,070098,양호 (6%),맑음,57.0,479(-3),18.2
46,3,연령오픈,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,3,4,0,5,6,0,0,글로리케이,0046015,35,조한별,080515,서울,한국,3,4,4,강경운,117025,12.1,R1~35,국5등급,26,20230513,토요일,1400,일반,5,88.5,13.5,0,38.7,13,0.0,0.0,37.2,0,56.3,암,배대선,070091,양호 (6%),맑음,52.0,428(-10),84.9
47,4,연령오픈,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,4,목,0,6,5,0,0,스탠바이미,0044105,35,최범현,080361,서울,한국,4,6,7,홍종운,111002,1.7,R1~35,국5등급,31,20230513,토요일,1400,일반,5,88.6,13.2,0,38.8,13,0.0,0.0,37.0,0,56.3,거,안병기,070146,양호 (6%),맑음,55.0,492(),5.9
48,4,연령오픈,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,10,1¾,0,2,3,0,0,베스트전사,0044033,35,조상범,080533,서울,한국,5,3,5,박정재,010801,2.4,R1~35,국5등급,35,20230513,토요일,1400,일반,5,88.9,14.1,0,39.6,13,0.0,0.0,36.8,0,55.7,수,박재우,070164,양호 (6%),맑음,57.0,495(+3),10.0
49,5,연령오픈,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,5,1½,0,7,10,0,0,머니스톤,0042535,35,박태종,080103,서울,한국,6,7,10,정기환,113110,8.8,R1~35,국5등급,28,20230513,토요일,1400,일반,5,89.1,13.6,0,38.6,14,0.0,0.0,38.0,0,56.6,암,곽영효,070094,양호 (6%),맑음,51.5,449(+3),58.6
50,4,연령오픈,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,8,머리,0,8,9,0,0,콰이어트참,0045101,35,김효정,080578,서울,한국,7,8,9,김명식,010226,6.8,R1~35,국5등급,24,20230513,토요일,1400,일반,5,89.2,13.6,0,38.9,14,0.0,0.0,37.7,0,56.6,암,서홍수,070160,양호 (6%),맑음,52.0,459(+4),37.4
51,3,연령오픈,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,9,2½,0,10,7,0,0,불의날개,0046091,35,유승완,080417,서울,한국,8,9,11,황경호,121006,1.3,R1~35,국5등급,29,20230513,토요일,1400,일반,5,89.6,13.6,0,39.1,14,0.0,0.0,37.5,0,56.8,수,임채덕,070198,양호 (6%),맑음,54.0,462(-4),3.6
52,4,연령오픈,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,2,1¼,0,4,4,0,0,머스탱참,0045098,35,조재로,080550,서울,한국,9,5,1,김세민,065160,6.8,R1~35,국5등급,28,20230513,토요일,1400,일반,5,89.8,14.4,0,40.2,13,0.0,0.0,37.0,0,56.0,암,김동철,070177,양호 (6%),맑음,52.0,482(+6),47.9
53,3,연령오픈,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,1,1¼,0,9,8,0,0,대륜시대,0045779,35,김태희,080603,서울,한국,10,10,3,퍼플라인,121053,5.9,R1~35,국5등급,29,20230513,토요일,1400,일반,5,90.0,13.7,0,39.7,13,0.0,0.0,37.7,0,56.7,암,신삼영,070161,양호 (6%),맑음,52.0,457(-5),30.5
54,5,연령오픈,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,6,4,0,11,11,0,0,원더풀우먼,0042134,35,오수철,080608,서울,한국,11,11,8,김선식,106017,4.3,R1~35,국5등급,30,20230513,토요일,1400,일반,5,90.6,13.8,0,39.3,14,0.0,0.0,38.4,0,57.7,암,조현수,070199,양호 (6%),맑음,51.0,497(-2),32.3
55,4,연령오픈,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,3,-,0,4,3,0,0,특급대로,0044731,35,김귀배,080014,서울,한국,1,3,3,김근영,106272,1.4,R1~35,국5등급,35,20230513,토요일,1200,일반,6,73.7,12.3,0,36.8,13,0.0,0.0,24.8,0,43.3,암,이희영,070053,양호 (6%),맑음,55.0,461(+2),5.1
56,3,연령오픈,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,6,2½,0,3,4,0,0,절대가치,0046352,35,김용근,080405,서울,한국,2,1,4,김기종,106296,1.2,R1~35,국5등급,35,20230513,토요일,1200,일반,6,74.1,12.9,0,37.0,13,0.0,0.0,24.8,0,43.2,수,강성오,070174,양호 (6%),맑음,57.0,494(+1),1.8
57,3,연령오픈,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,1,3,0,1,1,0,0,캐츠아이,0045948,35,박태종,080103,서울,한국,3,2,1,금악목장,065118,2.8,R1~35,국5등급,32,20230513,토요일,1200,일반,6,74.7,13.4,0,38.0,13,0.0,0.0,24.6,0,43.0,수,홍대유,070145,양호 (6%),맑음,55.5,495(+1),14.1
58,3,연령오픈,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,5,머리,0,7,7,0,0,드림스카이,0045835,35,송재철,080513,서울,한국,4,5,6,박덕희,105249,6.0,R1~35,국5등급,27,20230513,토요일,1200,일반,6,74.8,13.0,0,37.3,13,0.0,0.0,25.2,0,43.8,암,임채덕,070198,양호 (6%),맑음,52.0,458(-3),24.7
59,3,연령오픈,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,8,1¾,0,5,5,0,0,아가판서스,0046603,35,조재로,080550,서울,한국,5,6,5,조현영,122001,4.7,R1~35,국5등급,28,20230513,토요일,1200,일반,6,75.0,13.0,0,37.7,13,0.0,0.0,25.0,0,43.6,수,김동철,070177,양호 (6%),맑음,53.5,469(+6),22.9
60,3,연령오픈,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,4,1¼,0,2,2,0,0,아이스크림,0045576,35,이혁,080486,서울,한국,6,4,2,오종환,065154,2.1,R1~35,국5등급,30,20230513,토요일,1200,일반,6,75.2,13.7,0,38.3,13,0.0,0.0,24.6,0,43.1,암,박윤규,070117,양호 (6%),맑음,52.5,520(+4),7.2
61,3,연령오픈,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,11,3,0,6,6,0,0,원평킬라,0045303,35,빅투아르,080582,서울,한국,7,7,7,김용재,106198,2.2,R1~35,국5등급,32,20230513,토요일,1200,일반,6,75.8,13.5,0,38.6,13,0.0,0.0,25.0,0,43.6,수,서인석,070165,양호 (6%),맑음,55.5,450(+6),8.7
62,4,연령오픈,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,2,½,0,10,10,0,0,디자이어투윈,0044324,35,박현우,080499,서울,한국,8,10,8,오종택,105212,12.7,R1~35,국5등급,29,20230513,토요일,1200,일반,6,75.9,12.6,0,37.8,13,0.0,0.0,25.5,0,44.5,거,최용건,070200,양호 (6%),맑음,54.0,449(-7),124.3
63,4,연령오픈,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,7,1,0,9,8,0,0,알사이먼,0044128,35,장추열,080476,서울,한국,9,9,10,박정배,118001,2.8,R1~35,국5등급,33,20230513,토요일,1200,일반,6,76.1,13.0,0,38.2,14,0.0,0.0,25.4,0,44.3,암,신삼영,070161,양호 (6%),맑음,54.0,426(+1),14.2
64,4,연령오픈,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,9,1,0,11,11,0,0,천송이,0044115,35,김아현,080598,서울,한국,10,11,11,조금제,109017,25.0,R1~35,국5등급,21,20230513,토요일,1200,일반,6,76.2,12.8,0,37.9,14,0.0,0.0,26.0,0,44.6,암,최봉주,070152,양호 (6%),맑음,51.0,451(+6),91.8
65,10,연령오픈,핸디캡,0,0,0,22000000,8800000,5600000,2000000,1600000,10,1,0,8,9,0,0,파티파워,0033142,35,하정훈,080552,서울,한국,11,8,9,조병해,010457,18.5,R1~35,국5등급,21,20230513,토요일,1200,일반,6,76.4,13.5,0,38.7,13,0.0,0.0,25.4,0,44.1,암,박희철,070114,양호 (6%),맑음,52.0,451(+1),108.0
66,3,연령오픈,별정B,0,0,0,33000000,13200000,8400000,3000000,2400000,3,-,0,2,2,2,2,모닝프린스,0045223,35,다실바,080568,서울,한국,1,1,2,최상기,105263,1.2,R1~50,국4등급,44,20230513,토요일,1700,일반,7,110.8,13.6,0,40.0,14,14.3,26.5,63.2,0,78.0,수,서인석,070165,양호 (6%),맑음,56.0,495(-1),2.0
67,3,연령오픈,별정B,0,0,0,33000000,13200000,8400000,3000000,2400000,7,1¼,0,3,3,6,6,원더풀슬루,0045717,35,안토니오,080576,서울,한국,2,2,6,지대섭,010498,1.2,R1~50,국4등급,40,20230513,토요일,1700,일반,7,111.0,13.5,0,39.9,14,14.9,27.1,63.5,0,78.4,암,리카디,070244,양호 (6%),맑음,53.0,475(+3),2.7
68,5,연령오픈,별정B,0,0,0,33000000,13200000,8400000,3000000,2400000,2,1,0,8,8,7,8,룰즈클래스,0042748,35,신형철,080122,서울,한국,3,8,8,송암축산,121019,2.4,R1~50,국4등급,46,20230513,토요일,1700,일반,7,111.2,13.1,0,39.2,15,15.1,27.5,64.3,0,79.3,수,김윤섭,070103,양호 (6%),맑음,57.0,479(),15.7
69,5,연령오픈,별정B,0,0,0,33000000,13200000,8400000,3000000,2400000,1,¾,0,4,4,4,4,케이엔포스트,0043340,35,김정준,080473,서울,한국,4,3,4,조경수,214774,3.3,R1~50,국4등급,42,20230513,토요일,1700,일반,7,111.3,13.4,0,39.8,14,14.5,27.1,63.7,0,78.8,암,최봉주,070152,양호 (6%),맑음,54.0,468(+17),11.9
